Permutation,BlockType,ShaderType,SPF1,SPF2,Occurrences,UniqueNifs,UniqueMaterials,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary,SPF1_int,SPF2_int,SPF1_flags,SPF2_flags,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass
BSLightingShaderProperty|Default|SPF1=2151744001|SPF2=17,BSLightingShaderProperty,Default,2151744001,17,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SynapticCobwebs\SynapticCobwebs01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SynapticCobwebs\SynapticCobwebs02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SynapticCobwebs\SynapticCobwebs03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\SynapticCobwebs\SynapticCobwebs04.nif,,4,0,2151744001,17,"Specular, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",4,4,0,0,0,0,4,other
BSLightingShaderProperty|Default|SPF1=2151678481|SPF2=17,BSLightingShaderProperty,Default,2151678481,17,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\Car02DStatic.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\Car02HulkStatic.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\CarFrame01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Automotive\CarFrame02.nif,,4,0,2151678481,17,"Specular, GreyscaleToPalette_Color, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",4,4,0,0,0,0,4,other
BSLightingShaderProperty|GlowShader|SPF1=2151678467|SPF2=225,BSLightingShaderProperty,GlowShader,2151678467,225,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyeBotNoBack.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat02.nif,,4,0,2151678467,225,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Glow_Map, Transform_Changed",4,4,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354578|SPF2=1073741985,BSEffectShaderProperty,Default,2684354578,1073741985,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\GlowingOne.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBloatedBody.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBody.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBodyB.nif,,4,0,2684354578,1073741985,"Skinned, GreyscaleToPalette_Color, External_Emittance, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed, Effect_Lighting",4,4,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354562|SPF2=1073741856,BSEffectShaderProperty,Default,2684354562,1073741856,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mosquito\CharacterAssets\MosquitoButtAdult.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mosquito\CharacterAssets\MosquitoButtAdultGlow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mosquito\CharacterAssets\MosquitoButtJuvi.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mosquito\CharacterAssets\MosquitoButtTeen.nif,,4,0,2684354562,1073741856,"Skinned, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",4,4,0,0,4,0,0,actors
BSLightingShaderProperty|Default|SPF1=2353005059|SPF2=33,BSLightingShaderProperty,Default,2353005059,33,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\GutsyFrontArmor.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\GutsyFrontDecals.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\TorsoHandyUnionJack.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Animated\PrimeGroundAttack01\PrimeGroundAttack01.nif,,4,0,2353005059,33,"Specular, Skinned, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",4,4,0,1,3,0,0,actors
BSLightingShaderProperty|GlowShader|SPF1=2889875977|SPF2=97,BSLightingShaderProperty,GlowShader,2889875977,97,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\HighTech\Floors\HitFloorSolidFull02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\HighTech\SetDressing\HighTechLightFixture01a.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\HighTech\SetDressing\HighTechLightFixture02a.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\HighTech\SetDressing\HighTechLightFixture02b.nif,,4,0,2889875977,97,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, External_Emittance, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Glow_Map",4,4,0,4,0,0,0,architecture
BSEffectShaderProperty|Default|SPF1=2684354634|SPF2=1073741856,BSEffectShaderProperty,Default,2684354634,1073741856,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\FemaleEyesGloss.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\FemaleEyesGloss_faceBones.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesGlossLeft.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesGlossLeft_faceBones.nif,,4,0,2684354634,1073741856,"Skinned, Vertex_Alpha, Use_Falloff, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",4,4,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=3221225506|SPF2=0,BSEffectShaderProperty,Default,3221225506,0,4,4,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\FemaleMouthShadow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\FemaleMouthShadow_faceBones.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MouthShadow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MouthShadow_faceBones.nif,,4,0,3221225506,0,"Skinned, GreyscaleToPalette_Alpha, Soft_Effect, ZBuffer_Test",,4,4,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=3221225496|SPF2=48,BSEffectShaderProperty,Default,3221225496,48,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FlamerProjectileSpray01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserBeamLoopRed.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Submarine\YangtzeReactor01\YangtzeReactor01.nif,,4,0,3221225496,48,"Vertex_Alpha, GreyscaleToPalette_Color, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",4,3,0,2,0,2,0,architecture
BSEffectShaderProperty|Default|SPF1=3758096488|SPF2=1073741872,BSEffectShaderProperty,Default,3758096488,1073741872,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXPipeWaterLeak01Large.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\FXAmbWindowBeam.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\Ambient\LightBeamThinDustyShort.nif,,4,0,3758096488,1073741872,"Vertex_Alpha, GreyscaleToPalette_Alpha, Use_Falloff, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",4,3,0,0,0,4,0,decals
BSLightingShaderProperty|GlowShader|SPF1=2151678464|SPF2=113,BSLightingShaderProperty,GlowShader,2151678464,113,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\BOSExpPlanter01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\Ingredients\BOSExperiment01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SwitchNodeChildren\BOSExpPlanter01_1.nif,,4,0,2151678464,113,"Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Glow_Map",4,3,0,4,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2152202752|SPF2=17,BSLightingShaderProperty,Default,2152202752,17,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\WildCarrotPlant01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\Ingredients\WildCarrotFlower.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SwitchNodeChildren\WildCarrotPlant01_1.nif,,4,0,2152202752,17,"Cast_Shadows, Screendoor_Alpha_Fade, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",4,3,0,4,0,0,0,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678857|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151678857,33,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadA512StrChunk01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\ShackRV_Ext\DiamondFoulPole01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\Stadium_Ext\DiamondWindmill01.nif,,4,0,2151678857,33,"Specular, Vertex_Alpha, Environment_Mapping, RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",4,3,0,4,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2151678464|SPF2=161,BSLightingShaderProperty,Default,2151678464,161,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000E463C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00225AC2.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022DC33.NIF,,4,0,2151678464,161,"Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",4,3,0,0,0,0,4,other
BSEffectShaderProperty|Default|SPF1=2684354578|SPF2=1073741953,BSEffectShaderProperty,Default,2684354578,1073741953,4,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBloatedBody.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBody.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\PutridGlowingOneBodyB.nif,,4,0,2684354578,1073741953,"Skinned, GreyscaleToPalette_Color, External_Emittance, ZBuffer_Test","ZBuffer_Write, Transform_Changed, Effect_Lighting",4,3,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=2348810248|SPF2=33,BSEffectShaderProperty,Default,2348810248,33,4,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\IEDCigarCarton.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Invisible\LibertyPrimePunchHoleOnGroundMarker.nif,,4,0,2348810248,33,"Vertex_Alpha, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",4,2,0,1,0,0,3,other
BSLightingShaderProperty|Default|SPF1=2151678467|SPF2=2097281,BSLightingShaderProperty,Default,2151678467,2097281,4,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\CharacterAssets\RadStag.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\CharacterAssets\RadStagDoe.nif,,4,0,2151678467,2097281,"Specular, Skinned, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed, Anisotropic_Lighting",4,2,0,0,4,0,0,actors
BSEffectShaderProperty|Default|SPF1=3758162240|SPF2=1073741856,BSEffectShaderProperty,Default,3758162240,1073741856,4,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadeCryo.nif,,4,0,3758162240,1073741856,"Use_Falloff, RGB_Falloff, Fire_Refraction, External_Emittance, Soft_Effect, ZBuffer_Test","Vertex_Colors, Effect_Lighting",4,1,0,0,0,4,0,decals
BSEffectShaderProperty|Default|SPF1=2147483664|SPF2=49,BSEffectShaderProperty,Default,2147483664,49,4,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TestMaterialFX.nif,,4,0,2147483664,49,"GreyscaleToPalette_Color, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",4,1,0,0,0,4,0,decals
BSEffectShaderProperty|Default|SPF1=3221225592|SPF2=48,BSEffectShaderProperty,Default,3221225592,48,4,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\LibertyPrime\LibertyPrimeLaserProjectile.nif,,4,0,3221225592,48,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, Soft_Effect, ZBuffer_Test","Double_Sided, Vertex_Colors",4,1,0,0,4,0,0,actors
BSLightingShaderProperty|SkinTint|SPF1=2153775617|SPF2=161,BSLightingShaderProperty,SkinTint,2153775617,161,4,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002239CF.NIF,,4,0,2153775617,161,"Specular, Cast_Shadows, Skin_Tint, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",4,1,0,0,0,0,4,other
BSLightingShaderProperty|Default|SPF1=2353102849|SPF2=40,BSLightingShaderProperty,Default,2353102849,40,4,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Vertibird\CharacterAssets\VbirdFX.nif,,4,0,2353102849,40,"Specular, Refraction, Fire_Refraction, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","No_Fade, Vertex_Colors",4,1,0,0,4,0,0,actors
BSLightingShaderProperty|Default|SPF1=2151710721|SPF2=48,BSLightingShaderProperty,Default,2151710721,48,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectStealthBoyBody.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\MirelurkKingExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkKing\CharacterAssets\MirelurkKingExplosion.nif,,3,0,2151710721,48,"Specular, Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",3,3,0,0,1,1,1,actors
BSEffectShaderProperty|Default|SPF1=3221225824|SPF2=0,BSEffectShaderProperty,Default,3221225824,0,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\AlienBlasterProjectile01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PlasmaProjectile01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PlasmaProjectileSmall.nif,,3,0,3221225824,0,"GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, Soft_Effect, ZBuffer_Test",,3,3,0,0,0,3,0,decals
BSEffectShaderProperty|Default|SPF1=3758096416|SPF2=1073741840,BSEffectShaderProperty,Default,3758096416,1073741840,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\DefaultTracerBeam.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FragTracerBeam.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GaussTracerBeam.nif,,3,0,3758096416,1073741840,"GreyscaleToPalette_Alpha, External_Emittance, Soft_Effect, ZBuffer_Test","Double_Sided, Effect_Lighting",3,3,0,0,0,3,0,decals
BSLightingShaderProperty|Default|SPF1=2151776265|SPF2=33,BSLightingShaderProperty,Default,2151776265,33,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FlameJetMuzzleFlash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyebotBoosterFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\PowerArmor\CharacterAssets\PowerArmorCoreGlowParticles.nif,,3,0,2151776265,33,"Specular, Vertex_Alpha, Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",3,3,0,0,2,1,0,actors
BSLightingShaderProperty|Default|SPF1=2151710720|SPF2=33,BSLightingShaderProperty,Default,2151710720,33,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosionLarge.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaGunExplosionSmall.nif,,3,0,2151710720,33,"Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",3,3,0,0,0,3,0,decals
BSLightingShaderProperty|Default|SPF1=2151776256|SPF2=48,BSLightingShaderProperty,Default,2151776256,48,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaProjectile.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaProjectileLarge.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\GammaProjectileSmall.nif,,3,0,2151776256,48,"Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test","Double_Sided, Vertex_Colors",3,3,0,0,0,3,0,decals
BSEffectShaderProperty|Default|SPF1=2684354680|SPF2=1073741872,BSEffectShaderProperty,Default,2684354680,1073741872,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\HandyHoverPickFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\HoverPickFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ImpactBallisticGlass.nif,,3,0,2684354680,1073741872,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",3,3,0,0,0,3,0,decals
BSEffectShaderProperty|Default|SPF1=2147484000|SPF2=48,BSEffectShaderProperty,Default,2147484000,48,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PlasmaProjectile01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PlasmaProjectileSmall.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Ammo\GaussRifleAmmo\ProjectileGauss.nif,,3,0,2147484000,48,"GreyscaleToPalette_Alpha, Use_Falloff, RGB_Falloff, ZBuffer_Test","Double_Sided, Vertex_Colors",3,3,0,0,0,2,1,decals
BSEffectShaderProperty|Default|SPF1=2147483704|SPF2=48,BSEffectShaderProperty,Default,2147483704,48,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\TracerWithMovingShape.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Armor07Combat.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\EnergyWeapon.nif,,3,0,2147483704,48,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, ZBuffer_Test","Double_Sided, Vertex_Colors",3,3,0,0,0,1,2,other
BSEffectShaderProperty|Default|SPF1=2684354576|SPF2=1073741864,BSEffectShaderProperty,Default,2684354576,1073741864,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\LS_WorkstationArmorB01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire01OLD.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\Workstations\WorkbenchArmor\WorkstationArmorB01.nif,,3,0,2684354576,1073741864,"GreyscaleToPalette_Color, External_Emittance, ZBuffer_Test","No_Fade, Vertex_Colors, Effect_Lighting",3,3,0,1,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2147483712|SPF2=0,BSEffectShaderProperty,Default,2147483712,0,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\NukaColaBottleQuantum.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\KlaxonLight01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\KlaxonLight01Bright.nif,,3,0,2147483712,0,"Use_Falloff, ZBuffer_Test",,3,3,0,1,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354744|SPF2=1073741856,BSEffectShaderProperty,Default,2684354744,1073741856,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\TriFoldFlag.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\TriFoldFlagEmpty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\PlayerHouse_Ruin\PlayerHouse_Ruin_FireplaceDoor01.nif,,3,0,2684354744,1073741856,"Vertex_Alpha, GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Environment_Mapping, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",3,3,0,2,0,0,1,architecture
BSLightingShaderProperty|Default|SPF1=2151677968|SPF2=33,BSLightingShaderProperty,Default,2151677968,33,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Radscorpion\RadScorpionDigExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\MoleRat\MoleratAmbushLongFurniture.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\MoleRat\MoleratAmbushShortFurniture.nif,,3,0,2151677968,33,"GreyscaleToPalette_Color, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",3,3,0,2,1,0,0,architecture
BSEffectShaderProperty|Default|SPF1=2684354578|SPF2=1073741952,BSEffectShaderProperty,Default,2684354578,1073741952,3,3,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\ViciousDog\ViciousDogGlow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\ViciousDog\ViciousDogPackLeader06.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\GlowingOne.nif,,3,0,2684354578,1073741952,"Skinned, GreyscaleToPalette_Color, External_Emittance, ZBuffer_Test","Transform_Changed, Effect_Lighting",3,3,0,0,3,0,0,actors
