Permutation,BlockType,ShaderType,SPF1,SPF1_int,SPF1_hex,SPF1_flags_strict,SPF2,SPF2_int,SPF2_hex,SPF2_flags_strict,Occurrences,UniqueNifs,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary
BSLightingShaderProperty|GlowShader|SPF1=2151678473|SPF2=33554545,BSLightingShaderProperty,GlowShader,2151678473,2151678473,0x80400209,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",33554545,33554545,0x02000071,"ZBuffer_Write, Double_Sided, Vertex_Colors, Glow_Map, Alpha_Test",8,7,8,7,0,0,8,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\RadStagFrontLegReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\RadStagPantomLimbReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\RadStagRearLegReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\RadStagTorsoReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Brahmin\CharacterAssets\BrahminExplodedArm.nif,,8,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2353004675|SPF2=169,BSLightingShaderProperty,EnvironmentMap,2353004675,2353004675,0x8C400083,"Specular, Skinned, Environment_Mapping, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",169,169,0x000000A9,"ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",8,7,8,7,0,0,8,0,0,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mirelurk\CharacterAssets\MirelurkWater01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MirelurkHunter.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MirelurkHunterWater.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkKing\CharacterAssets\Mirelurk_King_MeshWater.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkQueen\CharacterAssets\MirelurkQueen.nif,,8,0
BSEffectShaderProperty|Default|SPF1=2684354640|SPF2=1073741872,BSEffectShaderProperty,Default,2684354640,2684354640,0xA0000050,"GreyscaleToPalette_Color, Use_Falloff, External_Emittance, ZBuffer_Test",1073741872,1073741872,0x40000030,"Double_Sided, Vertex_Colors, Effect_Lighting",8,6,8,6,0,1,0,5,2,decals,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXRadEffects.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FXRadEffects02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\UnderWaterExplosion.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01StaticFireGrating.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Woodfire\WorkstationWoodCookingFireWorkshop.nif,,8,0
BSLightingShaderProperty|Default|SPF1=2151678472|SPF2=570425393,BSLightingShaderProperty,Default,2151678472,2151678472,0x80400208,"Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",570425393,570425393,0x22000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Alpha_Test, Tree_Anim",8,6,8,6,3,5,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\deadshrubGS01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\deadshrubGS02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\deadshrubGS03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\Chargen\TreeChargen01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\Chargen\TreeChargen02.nif,,8,0
BSLightingShaderProperty|Default|SPF1=2151678472|SPF2=33554481,BSLightingShaderProperty,Default,2151678472,2151678472,0x80400208,"Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",33554481,33554481,0x02000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Alpha_Test",8,5,8,5,8,0,0,0,0,trees,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeBranchGS01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeLogGS02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeLogGS05.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeLogGS06.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeStumpGS01.nif,,8,0
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=2097153,BSLightingShaderProperty,Default,2151678465,2151678465,0x80400201,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test",2097153,2097153,0x00200001,"ZBuffer_Write, Anisotropic_Lighting",8,4,8,4,0,0,4,0,4,actors,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureRadstag.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\RadStagHeadReplace.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Taxidermy\TaxidermyRadStag01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\CharacterAssets\RadstagDoeHeadReplace.nif,,8,0
BSEffectShaderProperty|Default|SPF1=2147483736|SPF2=48,BSEffectShaderProperty,Default,2147483736,2147483736,0x80000058,"Vertex_Alpha, GreyscaleToPalette_Color, Use_Falloff, ZBuffer_Test",48,48,0x00000030,"Double_Sided, Vertex_Colors",8,4,8,4,0,2,0,0,6,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Brain\DeadNeuron01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Brain\DeadNeuron02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\LightFixtures\CarryLightOilLampON.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Flare\Flare01On.nif,,8,0
BSLightingShaderProperty|Default|SPF1=2353005312|SPF2=33,BSLightingShaderProperty,Default,2353005312,2353005312,0x8C400300,"RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",8,2,8,2,0,8,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\RetainingWall\River\RWRivAStr01Stairs128R.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\RetainingWall\River\RWRivAStr01StairTransRivSR.nif,,8,0
BSEffectShaderProperty|Default|SPF1=3221225488|SPF2=49,BSEffectShaderProperty,Default,3221225488,3221225488,0xC0000010,"GreyscaleToPalette_Color, Soft_Effect, ZBuffer_Test",49,49,0x00000031,"ZBuffer_Write, Double_Sided, Vertex_Colors",8,1,8,1,0,0,0,0,8,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\TripWire\TripWire_Laser_Wall.nif,,8,0
BSEffectShaderProperty|Default|SPF1=3221225584|SPF2=48,BSEffectShaderProperty,Default,3221225584,3221225584,0xC0000070,"GreyscaleToPalette_Color, GreyscaleToPalette_Alpha, Use_Falloff, Soft_Effect, ZBuffer_Test",48,48,0x00000030,"Double_Sided, Vertex_Colors",7,7,7,7,0,0,2,2,3,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectAssaultronLaserFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\AnimObjects\AnimObjectAssaultronLaserFX02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\AssaultronProjectile.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionNuke01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\CreateABot\CharacterAssets\AssaultronHeadChargeAO.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2151776777|SPF2=33,BSLightingShaderProperty,Default,2151776777,2151776777,0x80418209,"Specular, Vertex_Alpha, Cast_Shadows, Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",7,7,7,7,0,0,0,3,4,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\FireShieldHitEffect.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserLtBlueProjectile.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\LaserMusketProjectile.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Ammo\10mm\Projectile10mm.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Ammo\308\Projectile308cal.nif,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=0,BSLightingShaderProperty,EnvironmentMap,2151678593,2151678593,0x80400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",0,0,0x00000000,,7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\Armor03PowerArmor7T60.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Minigun\Minigun.nif,,7,0
BSEffectShaderProperty|Default|SPF1=2684354754|SPF2=1073741968,BSEffectShaderProperty,Default,2684354754,2684354754,0xA00000C2,"Skinned, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test",1073741968,1073741968,0x40000090,"Double_Sided, Transform_Changed, Effect_Lighting",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\VaultTecSecurity\HelmetCovenant.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\VaultTecSecurity\HelmetF.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Armor\VaultTecSecurity\VTSecurityHelmet.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Mobsters\FGlasses.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Clothes\Mobsters\MGlasses.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2151678473|SPF2=570425393,BSLightingShaderProperty,Default,2151678473,2151678473,0x80400209,"Specular, Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",570425393,570425393,0x22000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Alpha_Test, Tree_Anim",7,7,7,7,0,7,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\ChargenPrivetHedge01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\HedgeRowGS01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\HedgeRowGS02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\HedgeRowGS03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\RiverBeds\RiverTranStraight01_Grass.nif,,7,0
BSEffectShaderProperty|Default|SPF1=0|SPF2=0,BSEffectShaderProperty,Default,0,0,0x00000000,,0,0,0x00000000,,7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Markers\Workshop\MarkerWorkshopConnect01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\Objects\LoadScreen\LoadScreen02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\Objects\LoadScreen\LoadScreen02SUW.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\Objects\LoadScreen\LoadScreen02UW.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interface\Objects\LoadScreen\LoadScreenTranslucent.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2152202753|SPF2=33,BSLightingShaderProperty,Default,2152202753,2152202753,0x80480201,"Specular, Cast_Shadows, Screendoor_Alpha_Fade, Own_Emit, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",7,7,7,7,0,4,3,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\SuperMutant\MeatBag_01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\SuperMutant\MeatBag_02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\SuperMutant\MeatBag_Floor01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\SuperMutant\MeatBag_Floor02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\FeralGhoul\CharacterAssets\GibAttachLArmUpperTwist1.nif,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678601|SPF2=161,BSLightingShaderProperty,EnvironmentMap,2151678601,2151678601,0x80400289,"Specular, Vertex_Alpha, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",161,161,0x000000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0001C169.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000782FF.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000E463C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174BFE.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174C00.NIF,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005193|SPF2=169,BSLightingShaderProperty,EnvironmentMap,2353005193,2353005193,0x8C400289,"Specular, Vertex_Alpha, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",169,169,0x000000A9,"ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077DDC.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E24.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E56.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E6D.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00077E6F.NIF,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=67109025,BSLightingShaderProperty,EnvironmentMap,2151678593,2151678593,0x80400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",67109025,67109025,0x040000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed, Gradient_Remap",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0009498A.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0009498C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00094990.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00094A22.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0020ABB9.NIF,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678609|SPF2=67109025,BSLightingShaderProperty,EnvironmentMap,2151678609,2151678609,0x80400291,"Specular, GreyscaleToPalette_Color, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test",67109025,67109025,0x040000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed, Gradient_Remap",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0009498A.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0009498C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00094990.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00094A22.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0020ABB9.NIF,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005185|SPF2=161,BSLightingShaderProperty,EnvironmentMap,2353005185,2353005185,0x8C400281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",161,161,0x000000A1,"ZBuffer_Write, Vertex_Colors, Transform_Changed",7,7,7,7,0,0,0,0,7,other,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM000E463C.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174BDD.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174BE5.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174C09.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00174C0B.NIF,,7,0
BSLightingShaderProperty|Default|SPF1=2353004544|SPF2=57,BSLightingShaderProperty,Default,2353004544,2353004544,0x8C400000,"Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",57,57,0x00000039,"ZBuffer_Write, No_Fade, Double_Sided, Vertex_Colors",7,7,7,7,0,5,0,0,2,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Doors\Workshop_BldWoodPDoorBroke01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Doors\Workshop_BldWoodPDoorBroke02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_WallKit\BldWlpSmBrokeWallFreeEdge01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\WoodP\Doors\BldWoodPDoorBroke01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\WoodP\Doors\BldWoodPDoorBroke02.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2353004545|SPF2=134217761,BSLightingShaderProperty,Default,2353004545,2353004545,0x8C400001,"Specular, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",134217761,134217761,0x08000021,"ZBuffer_Write, Vertex_Colors, VATS_Target_Draw_All",7,7,7,7,0,7,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg05.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Building\Wlp\Small_FloorCeilDmg\BldWlpSmDmgCeilBg06.nif,,7,0
BSLightingShaderProperty|EnvironmentMap|SPF1=2688549521|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2688549521,2688549521,0xA0400291,"Specular, GreyscaleToPalette_Color, Environment_Mapping, Cast_Shadows, Own_Emit, External_Emittance, ZBuffer_Test",33,33,0x00000021,"ZBuffer_Write, Vertex_Colors",7,6,7,6,0,3,2,0,2,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\LoadScreenArt\CreatureBloodbug.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\BloodBugLoot\BloodBugButtEmpty.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\BloodBugLoot\BloodBugButtGreen.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\BloodBugLoot\BloodBugButtRed.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mosquito\CharacterAssets\BloodBugReplaceTail.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2353004801|SPF2=41,BSLightingShaderProperty,Default,2353004801,2353004801,0x8C400101,"Specular, RGB_Falloff, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test",41,41,0x00000029,"ZBuffer_Write, No_Fade, Vertex_Colors",7,6,7,6,0,7,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage06.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage09.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Roads\RoadCustomVillage10.nif,,7,0
BSEffectShaderProperty|Default|SPF1=2684354568|SPF2=1073741872,BSEffectShaderProperty,Default,2684354568,2684354568,0xA0000008,"Vertex_Alpha, External_Emittance, ZBuffer_Test",1073741872,1073741872,0x40000030,"Double_Sided, Vertex_Colors, Effect_Lighting",7,5,7,5,0,0,0,6,1,decals,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PrewarPlayerHouseFluorescentPanel.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\PrewarPlayerHouseWindowBrightFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\tempWindowBrightFX.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\waterSplash.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Sky\UnderwaterAurora.nif,,7,0
BSLightingShaderProperty|Default|SPF1=2151678472|SPF2=536870961,BSLightingShaderProperty,Default,2151678472,2151678472,0x80400208,"Vertex_Alpha, Cast_Shadows, Own_Emit, ZBuffer_Test",536870961,536870961,0x20000031,"ZBuffer_Write, Double_Sided, Vertex_Colors, Tree_Anim",7,5,7,5,1,6,0,0,0,architecture,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\GreenHsPlanter01Corn.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\GreenHsPlanter01Gourd.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Trees\TreeRottedLog01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SwitchNodeChildren\GreenHsPlanter01Corn_1.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Plants\SwitchNodeChildren\GreenHsPlanter01Gourd_1.nif,,7,0
